"CCCHF2"	"CCCHF3"	"CCCHF5"	"CCCSF1"	"CCCSF3"	"CCCSF4"	"CCMEF1"	"CCMEF4"	"CCMEF5"	"HDCHF2"	"HDCHF4"	"HDCHF5"	"HDCSF1"	"HDCSF2"	"HDCSF4"	"HDMEF2"	"HDMEF3"	"HDMEF5"	"HSPCHF1"	"HSPCHF2"	"HSPCHF3"	"HSPCSF2"	"HSPCSF3"	"HSPCSF5"	"HSPMEF3"	"HSPMEF4"	"HSPMEF5"	"SSBCHF1"	"SSBCHF3"	"SSBCHF4"	"SSBCSF1"	"SSBCSF3"	"SSBCSF4"	"SSBMEF2"	"SSBMEF4"	"SSBMEF5"	"XGCHF1"	"XGCHF3"	"XGCHF4"	"XGCSF1"	"XGCSF2"	"XGCSF3"	"XGMEF1"	"XGMEF2"	"XGMEF3"	"YSCHF1"	"YSCHF4"	"YSCHF5"	"YSCSF1"	"YSCSF3"	"YSCSF5"	"YSMEF1"	"YSMEF3"	"YSMEF4"
"HDCHF4"	0.119287882517023	0.124169333005169	0.423865780621872	0.127656083353844	0.123389941750759	0.129091804085651	0.236893920748216	0.240831897612601	0.22023956025925	0.651899253425219	0	0.532980556239232	0.357740585774059	0.537451800804004	0.440971367626549	0.308803019115596	0.220936910328985	0.254122569529904	0.237222085486914	0.234596767577324	0.236565756009517	0.228525719911395	0.241242103535975	0.23915005332677	0.245631306916072	0.240462712281565	0.244482730330626	0.116006235130035	0.118221347116252	0.135244892936254	0.114529493805891	0.113011731889408	0.110386413979818	0.111986217080975	0.115596029206662	0.113750102551481	0.143654114365411	0.113791123143818	0.128599556977603	0.112355402412011	0.112806628927722	0.113503978997457	0.12088768561818	0.117195832307818	0.116170317499385	0.0817130199360079	0.0644023299696448	0.567601936171958	0.248953974895398	0.244318647961277	0.273689392074822	0.254040528345229	0.25527114611535	0.253589301829518
"HDCHF5"	0.10337189269013	0.111986217080975	0.144105340881122	0.109032734432685	0.108130281401263	0.117154811715481	0.271474280088605	0.260808926080893	0.341250307654443	0.378004758388711	0.532980556239232	0	0.487693822298794	0.579087702026417	0.107227828369842	0.275863483468701	0.202477643777176	0.208630732627779	0.186725736319632	0.183115924193945	0.186397571580934	0.178193453113463	0.193206989908934	0.190212486668307	0.199401099351875	0.190663713184018	0.196488637295923	0.099721059972106	0.100992698334564	0.12786118631553	0.097505947985889	0.0953318565920092	0.0926655180900812	0.0967265567314792	0.0979161539092624	0.0986955451636722	0.129871195340061	0.09438838296825	0.111370908195914	0.0924604151283944	0.0926655180900812	0.0963983919927803	0.104643531052588	0.099721059972106	0.0986545245713348	0.0853638526540323	0.0665354007711871	0.209164000328165	0.198006399212405	0.193904339978669	0.225572237263106	0.203667240954959	0.204200508655345	0.206456641233899
"HDCSF1"	0.150094347362376	0.156247436212979	0.266551809008122	0.155509065550907	0.15390926244975	0.158626630568545	0.319017146607597	0.304126671589138	0.495364673065879	0.257486258101567	0.357740585774059	0.487693822298794	0	0.653458035934039	0.201206005414718	0.226269587332841	0.153211912380015	0.162687669209943	0.127984248092542	0.127368939207482	0.129625071786037	0.0903273443268521	0.164574616457462	0.147263926491099	0.146443514644351	0.139716137501026	0.154893756665846	0.146402494052014	0.151612109278858	0.195011895971778	0.141931249487243	0.143490031996062	0.140208384609074	0.143695134957749	0.143120846665026	0.14972516203134	0.177660185413077	0.147715153006809	0.15513988021987	0.145294938058906	0.140208384609074	0.138977766838953	0.146689638198376	0.148453523668882	0.145623102797604	0.155016818442858	0.104356386906227	0.221265075067684	0.152883747641316	0.139921240462712	0.176921814751005	0.160759701370088	0.150422512101075	0.162687669209943
"HDCSF2"	0.105669045861022	0.113052752481746	0.386783165148905	0.111534990565264	0.109935187464107	0.116416441053409	0.276724915907786	0.266838953154484	0.392567068668472	0.448149971285585	0.537451800804004	0.579087702026417	0.653458035934039	0	0.346418902288949	0.194273525309705	0.132291410287965	0.125276888998277	0.104602510460251	0.102059233735335	0.108704569693986	0.0784313725490197	0.117523997046517	0.117195832307818	0.127902206907868	0.120600541471819	0.123020756419723	0.10292066617442	0.106530478300107	0.162400525063582	0.0987365657560095	0.0968496185084913	0.0968496185084913	0.0991877922717204	0.100131265895479	0.10710476659283	0.137213881368447	0.0983263598326359	0.112437443596686	0.0986955451636722	0.097054721470178	0.0986545245713348	0.103453933874805	0.10337189269013	0.0978751333169251	0.12027237673312	0.10152596603495	0.359750594798589	0.130281401263434	0.117359914677168	0.15513988021987	0.12880465993929	0.122979735827385	0.132496513249651
"HDCSF4"	0.0424563130691608	0.0525063581918123	0.35523832964148	0.043768972023956	0.0422101895151366	0.046435310525884	0.0667815243252112	0.0696939863811633	0.0600951677742226	0.613093773074083	0.440971367626549	0.107227828369842	0.201206005414718	0.346418902288949	0	0.0919681680203462	0.0575929116416442	0.051070637460005	0.033431782754943	0.0310525883993765	0.032160144392485	0.0271146115349906	0.036344244810895	0.0353597505947986	0.0335138239396177	0.0289605381901714	0.038887521535811	0.0352366888177865	0.0378620067273772	0.0490606284354747	0.0361801624415456	0.034703421117401	0.0359340388875216	0.0371646566576421	0.0361391418492083	0.0356468947411601	0.0576339322339815	0.0364673065879071	0.0441381573549922	0.036918533103618	0.0359750594798589	0.0367134301419313	0.0395028304208713	0.0399540569365822	0.0373287390269915	0.0315038149150874	0.0240790877020264	0.773033062597424	0.0374928213963409	0.0347444417097383	0.0679301009106571	0.0470506194109442	0.0472147017802937	0.045861022233161
"HDMEF2"	0.229674296496841	0.2377553531873	0.241570268274674	0.239273115103782	0.233202067437854	0.244892936254	0.233694314545902	0.231684305521372	0.189597177783247	0.146443514644351	0.308803019115596	0.275863483468701	0.226269587332841	0.194273525309705	0.0919681680203462	0	0.324267782426778	0.6959143490032	0.676306505865945	0.67683977356633	0.684387562556403	0.668922799245221	0.671917302485848	0.685905324472885	0.659611124784642	0.673353023217655	0.663179916317992	0.232545737960456	0.232340634998769	0.151407006317171	0.235622282385758	0.225695299040118	0.223275084092214	0.231807367298384	0.232381655591107	0.233817376322914	0.221962425137419	0.227869390433998	0.245385183362048	0.224013454754287	0.223439166461564	0.226351628517516	0.236319632455493	0.237345147263927	0.238616785626384	0.184469603741078	0.118385429485602	0.276560833538436	0.670153417015342	0.674419558618427	0.698006399212405	0.632537533841989	0.627820165723193	0.66707687259004
"HDMEF3"	0.21884486011978	0.225572237263106	0.199524161128887	0.225162031339733	0.220321601443925	0.229141028796456	0.218762818935105	0.218926901304455	0.182951841824596	0.125892197883337	0.220936910328985	0.202477643777176	0.153211912380015	0.132291410287965	0.0575929116416442	0.324267782426778	0	0.312905078349331	0.298999097546969	0.301255230125523	0.301952580195258	0.285134137336943	0.305972598244319	0.304290753958487	0.306587907129379	0.293584379358438	0.382106817622446	0.220157519074575	0.223931413569612	0.1119041758963	0.22085486914431	0.215932398063828	0.208507670850767	0.21544015095578	0.217245057018623	0.219952416112889	0.210763803429322	0.216916892279925	0.231027976043974	0.213307080154237	0.208671753220117	0.213060956600213	0.226720813848552	0.222618754614817	0.220034457297563	0.125769136106325	0.0789236196570678	0.198252522766429	0.314340799081139	0.360324883091312	0.31618672573632	0.320863073262778	0.318853064238248	0.323611452949381
"HDMEF5"	0.25248174583641	0.260029534826483	0.203380096808598	0.254327672491591	0.253548281237181	0.266059561900074	0.249487242595783	0.242841906637132	0.196939863811633	0.0945934859299369	0.254122569529904	0.208630732627779	0.162687669209943	0.125276888998277	0.051070637460005	0.6959143490032	0.312905078349331	0	0.714865862663057	0.717532201164985	0.72319304290754	0.712855853638527	0.717860365903684	0.715399130363442	0.667035851997703	0.681762244646813	0.678890803183198	0.251579292804988	0.253958487160555	0.143120846665026	0.253343178275494	0.248338666010337	0.243662318483879	0.251497251620313	0.248543768972024	0.253835425383543	0.245590286323734	0.257199113955206	0.264952005906965	0.248502748379687	0.245221100992698	0.245918451062433	0.256870949216507	0.256952990401181	0.260767905488555	0.153170891787677	0.0717860365903684	0.233161046845516	0.698621708097465	0.693330051685946	0.68939207482156	0.653006809418328	0.636352448929363	0.677414061859053
"HSPCHF1"	0.237960456148987	0.236319632455493	0.188120436459102	0.243088030191156	0.242595783083108	0.242349659529084	0.224669784231684	0.219419148412503	0.186725736319632	0.0682172450570186	0.237222085486914	0.186725736319632	0.127984248092542	0.104602510460251	0.033431782754943	0.676306505865945	0.298999097546969	0.714865862663057	0	0.749938469111494	0.757609319878579	0.758552793502338	0.715153006809418	0.744400689145951	0.684018377225367	0.712281565345804	0.686848798096644	0.240749856427927	0.24411354499959	0.115349905652638	0.242636803675445	0.235868405939782	0.233530232176553	0.239314135696119	0.236893920748216	0.242595783083108	0.230330625974239	0.234432685207974	0.254614816637952	0.233161046845516	0.234924932316023	0.234719829354336	0.247108048240217	0.24612355402412	0.244195586184265	0.125112806628928	0.070473377635573	0.222864878168841	0.710845844613996	0.720198539666913	0.722085486914431	0.656452539174666	0.647592091229797	0.683485109524982
"HSPCHF2"	0.245098039215686	0.24054475346624	0.189597177783247	0.250717860365904	0.248297645418	0.249610304372795	0.228156534580359	0.225449175486094	0.191402083846091	0.0654278447780786	0.234596767577324	0.183115924193945	0.127368939207482	0.102059233735335	0.0310525883993765	0.67683977356633	0.301255230125523	0.717532201164985	0.749938469111494	0	0.747723357125277	0.751046025104602	0.719993436705226	0.741037000574288	0.685002871441464	0.68955615719091	0.683115924193945	0.248584789564361	0.248502748379687	0.113750102551481	0.251702354582	0.243252112560505	0.236770858971204	0.250225613257855	0.244400689145951	0.250512757404217	0.232545737960456	0.244974977438674	0.261219132004266	0.240872918204939	0.240708835835589	0.244031503814915	0.251128066289277	0.249733366149807	0.252727869390434	0.120477479694807	0.0679301009106571	0.221470178029371	0.703133973254574	0.715153006809418	0.707112970711297	0.649602100254328	0.645130855689556	0.673804249733366
"HSPCHF3"	0.237016982525228	0.232094511444745	0.188079415866765	0.245303142177373	0.23915005332677	0.24210353597506	0.226802855033227	0.221059972105997	0.185331036180162	0.0678890803183197	0.236565756009517	0.186397571580934	0.129625071786037	0.108704569693986	0.032160144392485	0.684387562556403	0.301952580195258	0.72319304290754	0.757609319878579	0.747723357125277	0	0.757650340470916	0.72503896956272	0.745385183362048	0.690909836738043	0.713553203708261	0.695422101895151	0.240913938797276	0.242021494790385	0.119164820740011	0.247190089424891	0.236196570678481	0.233612273361227	0.239109032734433	0.238575765034047	0.243129050783493	0.231274099597998	0.23992944458118	0.250102551480843	0.235171055870047	0.236155550086143	0.235868405939782	0.24628763639347	0.244277627368939	0.247395192386578	0.124866683074904	0.0695299040118139	0.221880383952744	0.723234063499877	0.728812864057757	0.716465665764214	0.666584625481992	0.647140864714086	0.686889818688982
"HSPCSF2"	0.225531216670769	0.225079990155058	0.176511608827632	0.231643284929034	0.226146525555829	0.229141028796456	0.213676265485274	0.206087455902863	0.17405037328739	0.058618426450078	0.228525719911395	0.178193453113463	0.0903273443268521	0.0784313725490197	0.0271146115349906	0.668922799245221	0.285134137336943	0.712855853638527	0.758552793502338	0.751046025104602	0.757650340470916	0	0.71605545984084	0.733694314545902	0.678029370744114	0.710968906391008	0.670563622938715	0.225900402001805	0.229264090573468	0.0774058577405857	0.238042497333661	0.22458774304701	0.223767331200262	0.23139716137501	0.229756337681516	0.228566740503733	0.219706292558865	0.22877184346542	0.241611288867011	0.225777340224793	0.227746328656986	0.226925916810239	0.233120026253179	0.236483714824842	0.239724341619493	0.0824103700057429	0.0507014521289687	0.221716301583395	0.712199524161129	0.734924932316023	0.723767331200263	0.675116908688161	0.657108868652063	0.704979899909755
"HSPCSF3"	0.254450734268603	0.248051521863976	0.196242513741898	0.256583805070145	0.258183608171302	0.25728115513988	0.239396176880794	0.230535728935926	0.196283534334236	0.0768725900402002	0.241242103535975	0.193206989908934	0.164574616457462	0.117523997046517	0.036344244810895	0.671917302485848	0.305972598244319	0.717860365903684	0.715153006809418	0.719993436705226	0.72503896956272	0.71605545984084	0	0.733899417507589	0.6748297645418	0.688038395274428	0.684100418410042	0.255845434408073	0.255640331446386	0.14537697924358	0.258511772910001	0.248010501271638	0.247108048240217	0.256214619739109	0.253630322421856	0.257650340470916	0.249446222003446	0.253056034129133	0.266264664861761	0.249159077857084	0.247641315940602	0.250348675034867	0.262490770366724	0.259209122979736	0.265485273607351	0.144884732135532	0.0762572811551399	0.223890392977275	0.703010911477562	0.697391090327344	0.696201493149561	0.656370497989991	0.642710640741652	0.671055870046763
"HSPCSF5"	0.230535728935926	0.231930429075396	0.18180326523915	0.240749856427927	0.237099023709902	0.237386167856264	0.22302896053819	0.213676265485274	0.185002871441464	0.072565427844778	0.23915005332677	0.190212486668307	0.147263926491099	0.117195832307818	0.0353597505947986	0.685905324472885	0.304290753958487	0.715399130363442	0.744400689145951	0.741037000574288	0.745385183362048	0.733694314545902	0.733899417507589	0	0.68816145705144	0.703872343916646	0.681680203462138	0.233653293953565	0.236565756009517	0.150873738616786	0.240134547542867	0.225244072524407	0.226884896217901	0.237304126671589	0.234514726392649	0.239314135696119	0.233858396915251	0.232873902699155	0.248256624825662	0.23078185248995	0.230945934859299	0.230371646566576	0.242021494790385	0.240093526950529	0.240913938797276	0.142792681926327	0.0786774961030438	0.221552219214045	0.708015423742719	0.713799327262286	0.715029945032406	0.654073344819099	0.637993272622857	0.684838789072114
"HSPMEF3"	0.279022069078678	0.248543768972024	0.216260562802527	0.259332184756748	0.253138075313807	0.258798917056362	0.242144556567397	0.232463696775781	0.195216998933465	0.0783493313643449	0.245631306916072	0.199401099351875	0.146443514644351	0.127902206907868	0.0335138239396177	0.659611124784642	0.306587907129379	0.667035851997703	0.684018377225367	0.685002871441464	0.690909836738043	0.678029370744114	0.6748297645418	0.68816145705144	0	0.749774386742145	0.69095085733038	0.254860940191976	0.254696857822627	0.158503568791533	0.261301173188941	0.249856427926819	0.245467224546722	0.256583805070145	0.25449175486094	0.259332184756748	0.251046025104602	0.251292148658627	0.270530806464845	0.24907703667241	0.248584789564361	0.250266633850193	0.263926491098532	0.261383214373616	0.261137090819591	0.151530068094183	0.0922142915743703	0.228238575765034	0.698375584543441	0.676142423496595	0.667774222659775	0.659693165969317	0.646443514644351	0.67405037328739
"HSPMEF4"	0.274140618590532	0.245467224546722	0.209615226843876	0.25449175486094	0.253425219460169	0.254860940191976	0.238657806218722	0.230412667158914	0.191238001476741	0.0721142013290672	0.240462712281565	0.190663713184018	0.139716137501026	0.120600541471819	0.0289605381901714	0.673353023217655	0.293584379358438	0.681762244646813	0.712281565345804	0.68955615719091	0.713553203708261	0.710968906391008	0.688038395274428	0.703872343916646	0.749774386742145	0	0.692222495692838	0.255107063746	0.25231766346706	0.14398227910411	0.257978505209615	0.246861924686193	0.243088030191156	0.252071539913036	0.25231766346706	0.255025022561326	0.247969480679301	0.249446222003446	0.264008532283206	0.24690294527853	0.24612355402412	0.247600295348265	0.259988514234146	0.257199113955206	0.259086061202724	0.137254901960784	0.0832718024448273	0.223480187053901	0.701985396669128	0.699524161128887	0.685536139141849	0.659816227746329	0.647099844121749	0.679218967921897
"HSPMEF5"	0.288579867093281	0.265936500123062	0.232422676183444	0.278242677824268	0.273607350890147	0.278816966116991	0.261055049634917	0.254819919599639	0.215358109771105	0.0788825990647305	0.244482730330626	0.196488637295923	0.154893756665846	0.123020756419723	0.038887521535811	0.663179916317992	0.382106817622446	0.678890803183198	0.686848798096644	0.683115924193945	0.695422101895151	0.670563622938715	0.684100418410042	0.681680203462138	0.69095085733038	0.692222495692838	0	0.271310197719255	0.275863483468701	0.14833046189187	0.277955533677906	0.270858971203544	0.266715891377472	0.274920009844942	0.271310197719255	0.276437771761424	0.266962014931496	0.271638362457954	0.2901386496021	0.271761424234966	0.265239150053327	0.269095085733038	0.281729428172943	0.281360242841907	0.285011075559931	0.154360488965461	0.0835589465911888	0.227623266879974	0.685248994995488	0.723890392977275	0.671958323078185	0.656001312658955	0.64119287882517	0.666543604889655
"SSBCHF1"	0.78595454918369	0.794979079497908	0.568914595126754	0.793420296989089	0.801747477233571	0.790384773156124	0.688571662974813	0.707810320781032	0.539748953974895	0.0660021330708015	0.116006235130035	0.099721059972106	0.146402494052014	0.10292066617442	0.0352366888177865	0.232545737960456	0.220157519074575	0.251579292804988	0.240749856427927	0.248584789564361	0.240913938797276	0.225900402001805	0.255845434408073	0.233653293953565	0.254860940191976	0.255107063746	0.271310197719255	0	0.8112232340635	0.159570104192305	0.802321765526294	0.809295266223644	0.806095660021331	0.805562392320945	0.802937074411355	0.804659939289523	0.769792435802773	0.80564443350562	0.815202231520223	0.800721962425137	0.807121174829765	0.804988104028222	0.812453851833621	0.802937074411355	0.806793010091066	0.165395028304209	0.0815079169743211	0.113462958405119	0.271146115349906	0.248174583640988	0.245713348100747	0.321191238001477	0.278899007301665	0.27775043071622
"SSBCHF3"	0.791451308556895	0.800845024202149	0.570227254081549	0.803347280334728	0.79588153252933	0.798219706292559	0.685413077364837	0.711338091722044	0.541471818853064	0.0693658216424645	0.118221347116252	0.100992698334564	0.151612109278858	0.106530478300107	0.0378620067273772	0.232340634998769	0.223931413569612	0.253958487160555	0.24411354499959	0.248502748379687	0.242021494790385	0.229264090573468	0.255640331446386	0.236565756009517	0.254696857822627	0.25231766346706	0.275863483468701	0.8112232340635	0	0.163220936910329	0.802157683156945	0.814956107966199	0.804700959881861	0.807285257199114	0.812535893018295	0.811797522356223	0.773607350890147	0.811428337025187	0.802362786118632	0.804618918697186	0.806095660021331	0.803101156780704	0.808064648453524	0.808926080892608	0.805234227582246	0.171917302485848	0.0823693494134056	0.113668061366806	0.270982032980556	0.249856427926819	0.246164574616457	0.317868570022151	0.281606366395931	0.276109607022725
