a,b,bray_b,bray_f,dist_geo,dist_climate,dist_soil
HDCSF1,HSPCSF2,9.662553385,13.99279406,185.8344037,181.9113222,145.0431932
HDCSF1,HSPCSF3,18.36113295,12.09890407,185.8344037,181.9113222,142.4945117
HDCSF1,HSPCSF5,18.64304206,15.49247582,185.8344037,181.9113222,148.5341879
HDCSF1,HSPMEF3,18.92347851,12.89480082,184.7917459,181.9113222,146.0133424
HDCSF1,HSPMEF4,15.23774214,13.6169912,184.7917459,181.9113222,145.6103065
HDCSF1,HSPMEF5,16.68618319,10.93812719,184.7917459,181.9113222,151.6418895
HDCSF1,SSBCHF1,15.57298454,16.05850279,85.94154126,105.891812,100.8237254
HDCSF1,SSBCHF3,15.675918,20.99549122,85.94154126,105.891812,106.6099653
HDCSF1,SSBCHF4,17.8080336,15.32057334,85.94154126,105.891812,100.8721386
HDCSF1,SSBCSF1,14.8964749,14.67783422,85.94154126,105.891812,171.5167657
HDCSF1,SSBCSF3,14.56053885,12.06072816,85.94154126,105.891812,167.872434
HDCSF1,SSBCSF4,14.86869744,14.90116218,85.94154126,105.891812,168.6706961
HDCSF1,SSBMEF2,14.7616889,23.61591405,82.00339562,105.891812,112.2305013
HDCSF1,SSBMEF4,15.61764042,28.18817554,82.00339562,105.891812,109.5548829
HDCSF1,SSBMEF5,16.17250234,36.48292744,82.00339562,105.891812,110.4347538
HDCSF1,XGCHF1,18.65480895,13.32288401,108.0569419,119.6328601,189.3124297
HDCSF1,XGCHF3,15.8375751,17.46148306,108.0569419,119.6328601,229.3558261
HDCSF1,XGCHF4,16.81686142,10.21795641,108.0569419,119.6328601,192.7888799
HDCSF1,XGCSF1,15.06125587,12.16186912,107.9844307,119.6328601,120.9097333
HDCSF1,XGCSF2,14.6808685,8.956953759,107.9844307,119.6328601,110.534102
HDCSF1,XGCSF3,14.72515069,11.15293227,107.9844307,119.6328601,109.3410563
HDCSF1,XGMEF1,15.28481454,9.315631398,109.7218037,119.6328601,148.6313187
HDCSF1,XGMEF2,15.11563899,10.33284884,109.7218037,119.6328601,139.1111939
HDCSF1,XGMEF3,15.27915903,11.29070648,109.7218037,119.6328601,125.7079788
HDCSF1,YSCHF1,19.00843448,27.05728506,36.0152897,99.72740666,131.5692858
HDCSF1,YSCHF4,13.30172873,27.68452579,36.0152897,99.72740666,135.2135199
HDCSF1,YSCHF5,22.13780238,24.99503252,36.0152897,99.72740666,134.3571842
HDCSF1,YSCSF1,19.54493956,16.01942089,41.15920485,96.79302498,137.7359152
HDCSF1,YSCSF3,18.50724712,16.4612774,41.15920485,96.79302498,138.983084
HDCSF1,YSCSF5,21.62892132,9.478704599,41.15920485,96.79302498,139.6501923
HDCSF1,YSMEF1,17.6719026,9.600889658,36.0152897,96.79302498,133.3998474
HDCSF1,YSMEF3,18.0280794,8.230959071,36.0152897,96.79302498,131.5838886
HDCSF1,YSMEF4,18.76696986,11.97897467,36.0152897,96.79302498,140.7106665
HDCSF2,CCCHF2,11.4860755,26.30426971,73.55307958,29.76084727,121.8268264
HDCSF2,CCCHF3,11.72691871,27.53480796,73.55307958,29.76084727,106.346175
HDCSF2,CCCHF5,37.93818446,26.93766938,73.55307958,29.76084727,104.0613269
HDCSF2,CCCSF1,11.96288298,29.80096195,73.55307958,29.76084727,97.04836808
HDCSF2,CCCSF3,11.67787436,28.75252126,73.55307958,29.76084727,105.5973261
HDCSF2,CCCSF4,12.28481333,28.31028917,73.55307958,29.76084727,114.7264206
HDCSF2,CCMEF1,27.56023048,28.83935455,73.55307958,29.76084727,103.4375499
HDCSF2,CCMEF4,26.74512271,28.42728583,73.55307958,29.76084727,108.9511649
HDCSF2,CCMEF5,38.13081297,25.36034254,73.55307958,29.76084727,98.05497082
HDCSF2,HDCHF2,44.18049262,36.7590229,0,0,155.0460628
HDCSF2,HDCHF4,52.87262079,30.91646918,0,0,179.1960432
HDCSF2,HDCHF5,55.95157841,45.61767721,0,0,147.4703508
HDCSF2,HDCSF1,64.66113838,25.88484161,0,0,24.8769423
HDCSF2,HDCSF2,0,0,0,0,0
HDCSF2,HDCSF4,32.00093646,64.91432005,0,0,41.74802126
HDCSF2,HDMEF2,26.12739267,62.49212298,0,0,145.4853217
HDCSF2,HDMEF3,14.32666273,59.95564284,0,0,138.6506531
HDCSF2,HDMEF5,14.94976069,50.42557088,0,0,158.5325619
HDCSF2,HSPCHF1,11.79454963,17.36727336,183.5595727,181.9113222,142.2576764
HDCSF2,HSPCHF2,12.72318392,18.50193672,183.5595727,181.9113222,139.4191874
HDCSF2,HSPCHF3,12.81248762,16.00565185,183.5595727,181.9113222,131.9766421
HDCSF2,HSPCSF2,8.04975283,21.43282703,185.8344037,181.9113222,144.4191953
HDCSF2,HSPCSF3,13.28505471,18.42377061,185.8344037,181.9113222,143.3942973
HDCSF2,HSPCSF5,15.41210668,22.18006526,185.8344037,181.9113222,149.1159669
HDCSF2,HSPMEF3,17.94027838,18.022826,184.7917459,181.9113222,145.0856177
HDCSF2,HSPMEF4,13.03285279,18.47353297,184.7917459,181.9113222,146.0775549
HDCSF2,HSPMEF5,13.15455398,16.88351335,184.7917459,181.9113222,151.9749877
HDCSF2,SSBCHF1,10.97696203,22.46929151,85.94154126,105.891812,97.87156304
HDCSF2,SSBCHF3,11.13194011,27.0806687,85.94154126,105.891812,104.9125189
HDCSF2,SSBCHF4,20.01023623,22.43577656,85.94154126,105.891812,98.99901801
HDCSF2,SSBCSF1,10.39228754,21.37797249,85.94154126,105.891812,176.3785094
HDCSF2,SSBCSF3,9.790025023,14.28571429,85.94154126,105.891812,172.1679577
HDCSF2,SSBCSF4,10.13202571,20.07247047,85.94154126,105.891812,172.1923776
HDCSF2,SSBMEF2,10.34963749,38.90306209,82.00339562,105.891812,115.9867074
HDCSF2,SSBMEF4,11.05323455,44.25446283,82.00339562,105.891812,113.1474613
HDCSF2,SSBMEF5,11.53641393,38.89654245,82.00339562,105.891812,114.8016166
HDCSF2,XGCHF1,14.11573117,21.32945295,108.0569419,119.6328601,198.0347771
HDCSF2,XGCHF3,10.68689266,26.79752599,108.0569419,119.6328601,233.9573425
HDCSF2,XGCHF4,12.15442014,13.19825626,108.0569419,119.6328601,200.3963937
HDCSF2,XGCSF1,10.2123576,18.91633161,107.9844307,119.6328601,125.5543072
HDCSF2,XGCSF2,9.980463905,15.16426038,107.9844307,119.6328601,115.5049127
HDCSF2,XGCSF3,10.08443684,15.55667664,107.9844307,119.6328601,114.6673084
HDCSF2,XGMEF1,10.680298,16.35717851,109.7218037,119.6328601,151.994231
HDCSF2,XGMEF2,10.37798177,15.4202232,109.7218037,119.6328601,142.5099511
HDCSF2,XGMEF3,10.34748194,16.85453255,109.7218037,119.6328601,128.5073771
HDCSF2,YSCHF1,19.76764882,42.54738151,36.0152897,99.72740666,130.604716
HDCSF2,YSCHF4,17.35759459,38.12939939,36.0152897,99.72740666,134.322176
HDCSF2,YSCHF5,34.59084744,37.21351511,36.0152897,99.72740666,133.6831259
HDCSF2,YSCSF1,18.73356229,21.77042538,41.15920485,96.79302498,139.5484078
HDCSF2,YSCSF3,15.79374351,26.00769784,41.15920485,96.79302498,142.7011377
HDCSF2,YSCSF5,21.81639479,13.09492435,41.15920485,96.79302498,144.0712531
HDCSF2,YSMEF1,14.05614403,12.61861695,36.0152897,96.79302498,132.7613203
HDCSF2,YSMEF3,14.80825072,11.42694831,36.0152897,96.79302498,130.9346432
HDCSF2,YSMEF4,15.39608007,16.56382302,36.0152897,96.79302498,139.5241007
HDCSF4,CCCHF2,5.167932243,30.13831087,73.55307958,29.76084727,127.62678
HDCSF4,CCCHF3,5.915671148,27.46910388,73.55307958,29.76084727,115.0809886
HDCSF4,CCCHF5,33.68118744,26.36109068,73.55307958,29.76084727,118.5205084
HDCSF4,CCCSF1,5.386491515,27.54099215,73.55307958,29.76084727,112.2314102
HDCSF4,CCCSF3,5.155493717,28.1378302,73.55307958,29.76084727,121.2027836
HDCSF4,CCCSF4,5.602290504,28.32344839,73.55307958,29.76084727,124.925442
HDCSF4,CCMEF1,7.904616648,30.09556468,73.55307958,29.76084727,111.7697283
HDCSF4,CCMEF4,8.187440879,25.65640826,73.55307958,29.76084727,117.6345862
HDCSF4,CCMEF5,6.943789055,25.76454668,73.55307958,29.76084727,109.1217012
HDCSF4,HDCHF2,60.42917768,32.81359507,0,0,157.5820425
HDCSF4,HDCHF4,42.33545145,33.96160264,0,0,180.2159521
HDCSF4,HDCHF5,11.19997794,44.68173444,0,0,148.7547969
HDCSF4,HDCSF1,19.49596847,26.23724704,0,0,37.34148977
HDCSF4,HDCSF2,32.00093646,64.91432005,0,0,41.74802126
HDCSF4,HDCSF4,0,0,0,0,0
HDCSF4,HDMEF2,8.374164158,63.71674372,0,0,146.0257541
HDCSF4,HDMEF3,6.239208394,60.50768203,0,0,140.2032241
HDCSF4,HDMEF5,5.73692385,53.69909464,0,0,157.3447973
HDCSF4,HSPCHF1,4.232350151,21.18928877,183.5595727,181.9113222,139.4061087
HDCSF4,HSPCHF2,3.930805702,22.58711258,183.5595727,181.9113222,140.3050495
HDCSF4,HSPCHF3,4.178983539,20.39757148,183.5595727,181.9113222,131.8070028
HDCSF4,HSPCSF2,3.261862175,24.75135798,185.8344037,181.9113222,144.682143
HDCSF4,HSPCSF3,4.623827385,22.83658744,185.8344037,181.9113222,143.7119718
HDCSF4,HSPCSF5,4.418211211,23.77315487,185.8344037,181.9113222,147.9336472
HDCSF4,HSPMEF3,4.403526426,22.83348705,184.7917459,181.9113222,146.6976315
HDCSF4,HSPMEF4,3.918554355,23.36679636,184.7917459,181.9113222,146.4208332
HDCSF4,HSPMEF5,4.714659645,20.77421793,184.7917459,181.9113222,150.4491794
HDCSF4,SSBCHF1,4.42804428,25.48014312,85.94154126,105.891812,117.1391538
HDCSF4,SSBCHF3,4.58202885,29.1619019,85.94154126,105.891812,118.7159435
HDCSF4,SSBCHF4,4.851392978,26.90812567,85.94154126,105.891812,117.6369872
HDCSF4,SSBCSF1,4.562184559,25.51818836,85.94154126,105.891812,167.6015104
HDCSF4,SSBCSF3,4.00256329,19.19709307,85.94154126,105.891812,164.5588987
HDCSF4,SSBCSF4,4.270608767,24.16908106,85.94154126,105.891812,165.8331356
HDCSF4,SSBMEF2,4.376303986,45.25126363,82.00339562,105.891812,126.0780125
HDCSF4,SSBMEF4,4.6199216,48.72633746,82.00339562,105.891812,125.1587662
HDCSF4,SSBMEF5,4.532950954,47.30967469,82.00339562,105.891812,124.524426
HDCSF4,XGCHF1,6.778278038,23.94910727,108.0569419,119.6328601,177.8214552
HDCSF4,XGCHF3,4.655060872,30.44710733,108.0569419,119.6328601,216.1902328
HDCSF4,XGCHF4,5.485247672,16.90803765,108.0569419,119.6328601,182.1787192
HDCSF4,XGCSF1,4.245141126,22.89348848,107.9844307,119.6328601,131.2018891
HDCSF4,XGCSF2,4.141894424,18.25450846,107.9844307,119.6328601,121.3970549
HDCSF4,XGCSF3,4.176388583,18.66522669,107.9844307,119.6328601,120.1188188
HDCSF4,XGMEF1,4.637565904,19.67232088,109.7218037,119.6328601,154.3179042
HDCSF4,XGMEF2,4.573516628,19.08721033,109.7218037,119.6328601,145.3084925
HDCSF4,XGMEF3,4.519057866,20.89425602,109.7218037,119.6328601,132.2338599
HDCSF4,YSCHF1,3.822874502,41.67511524,36.0152897,99.72740666,135.4344534
HDCSF4,YSCHF4,3.034694162,39.10545974,36.0152897,99.72740666,138.2862213
HDCSF4,YSCHF5,74.84395274,37.72324124,36.0152897,99.72740666,138.8182183
HDCSF4,YSCSF1,4.781834508,25.08791828,41.15920485,96.79302498,134.2797754
HDCSF4,YSCSF3,4.672216042,30.77877404,41.15920485,96.79302498,134.4207093
HDCSF4,YSCSF5,7.159850799,16.9866272,41.15920485,96.79302498,135.3335551
HDCSF4,YSMEF1,5.471476689,16.02966343,36.0152897,96.79302498,137.9188322
HDCSF4,YSMEF3,5.532329362,14.65614587,36.0152897,96.79302498,136.5795455
HDCSF4,YSMEF4,5.57480721,19.59851137,36.0152897,96.79302498,143.3607378
HDMEF2,CCCHF2,21.77884496,21.21734976,73.55307958,29.76084727,132.1834997
HDMEF2,CCCHF3,22.23481489,25.48657927,73.55307958,29.76084727,119.437142
HDMEF2,CCCHF5,22.38376981,21.4621297,73.55307958,29.76084727,132.1717957
HDMEF2,CCCSF1,22.70575199,25.46617154,73.55307958,29.76084727,120.9621653
HDMEF2,CCCSF3,22.37974344,27.06623351,73.55307958,29.76084727,134.7487845
HDMEF2,CCCSF4,22.9951481,27.30576293,73.55307958,29.76084727,124.5114961
HDMEF2,CCMEF1,22.5724875,28.44815362,73.55307958,29.76084727,112.4663317
HDMEF2,CCMEF4,22.4278939,21.16626112,73.55307958,29.76084727,135.1819534
HDMEF2,CCMEF5,18.44202519,24.06090368,73.55307958,29.76084727,122.8656968
HDMEF2,HDCHF2,15.35432777,31.84245922,0,0,68.48594854
HDMEF2,HDCHF4,31.6373757,27.62054231,0,0,77.42019608
HDMEF2,HDCHF5,28.74206101,41.85669577,0,0,53.45876507
HDMEF2,HDCSF1,24.51761403,26.73277053,0,0,145.959379
HDMEF2,HDCSF2,26.12739267,62.49212298,0,0,145.4853217
HDMEF2,HDCSF4,8.374164158,63.71674372,0,0,146.0257541
HDMEF2,HDMEF2,0,0,0,0,0
HDMEF2,HDMEF3,30.80758393,69.19437713,0,0,10.83864871
HDMEF2,HDMEF5,65.16492494,63.35865235,0,0,15.46544094
HDMEF2,HSPCHF1,62.81638406,27.94177942,183.5595727,181.9113222,43.27727905
HDMEF2,HSPCHF2,63.68726616,32.71241209,183.5595727,181.9113222,34.90850653
HDMEF2,HSPCHF3,63.07342767,29.96977133,183.5595727,181.9113222,70.40626925
HDMEF2,HSPCSF2,60.25254429,34.20051033,185.8344037,181.9113222,52.01051745
HDMEF2,HSPCSF3,62.23429542,32.3592455,185.8344037,181.9113222,42.89812367
HDMEF2,HSPCSF5,65.65267091,30.06104936,185.8344037,181.9113222,42.21402441
HDMEF2,HSPMEF3,65.03914069,33.07079849,184.7917459,181.9113222,36.54486235
HDMEF2,HSPMEF4,62.38102161,29.81251458,184.7917459,181.9113222,35.28372583
HDMEF2,HSPMEF5,61.70808259,26.46086487,184.7917459,181.9113222,37.51801942
HDMEF2,SSBCHF1,22.09140871,30.51121439,85.94154126,105.891812,115.9444973
HDMEF2,SSBCHF3,21.9036043,34.8594759,85.94154126,105.891812,97.70783905
HDMEF2,SSBCHF4,28.1682394,31.11629314,85.94154126,105.891812,111.0873474
HDMEF2,SSBCSF1,21.75986705,30.90707474,85.94154126,105.891812,58.8571627
HDMEF2,SSBCSF3,20.76103805,24.44776097,85.94154126,105.891812,55.69772944
HDMEF2,SSBCSF4,20.87641474,29.30545096,85.94154126,105.891812,55.18031717
HDMEF2,SSBMEF2,21.08219066,52.66622414,82.00339562,105.891812,89.46211718
HDMEF2,SSBMEF4,21.75357079,49.02305932,82.00339562,105.891812,98.06074226
HDMEF2,SSBMEF5,22.11232313,50.98676573,82.00339562,105.891812,94.20750052
HDMEF2,XGCHF1,21.11561983,25.34331282,108.0569419,119.6328601,112.8012175
HDMEF2,XGCHF3,21.51927155,35.2259239,108.0569419,119.6328601,117.4810232
HDMEF2,XGCHF4,23.44469564,24.03353791,108.0569419,119.6328601,102.4278366
HDMEF2,XGCSF1,20.92293907,28.42759675,107.9844307,119.6328601,64.30724488
HDMEF2,XGCSF2,20.66265461,24.17382178,107.9844307,119.6328601,97.30850206
HDMEF2,XGCSF3,20.63872686,24.01821204,107.9844307,119.6328601,97.45946696
HDMEF2,XGMEF1,21.69867122,24.43770608,109.7218037,119.6328601,49.05589344
HDMEF2,XGMEF2,21.98401254,24.75637477,109.7218037,119.6328601,45.60367963
HDMEF2,XGMEF3,22.2709572,26.76115048,109.7218037,119.6328601,60.95957574
HDMEF2,YSCHF1,34.07647192,42.77756026,36.0152897,99.72740666,30.3575488
HDMEF2,YSCHF4,26.25791455,42.06674934,36.0152897,99.72740666,34.38618967
HDMEF2,YSCHF5,28.62062896,46.23775404,36.0152897,99.72740666,29.11191483
HDMEF2,YSCSF1,66.56405379,30.34815041,41.15920485,96.79302498,58.75639162
HDMEF2,YSCSF3,65.04154448,41.02917034,41.15920485,96.79302498,71.54686897
HDMEF2,YSCSF5,69.55751911,20.87711346,41.15920485,96.79302498,65.53123094
HDMEF2,YSMEF1,59.46629481,18.69805408,36.0152897,96.79302498,49.16068611
HDMEF2,YSMEF3,60.7692373,17.30433313,36.0152897,96.79302498,40.5060669
HDMEF2,YSMEF4,62.84557747,22.15783218,36.0152897,96.79302498,59.84303789
HDMEF3,CCCHF2,22.44758172,27.88133158,73.55307958,29.76084727,130.044043
HDMEF3,CCCHF3,22.49619166,23.12563625,73.55307958,29.76084727,116.9515409
HDMEF3,CCCHF5,19.87907524,20.64505912,73.55307958,29.76084727,128.7764916
HDMEF3,CCCSF1,22.71152558,23.73841744,73.55307958,29.76084727,117.9292761
HDMEF3,CCCSF3,22.58458082,26.09885891,73.55307958,29.76084727,131.9028857
HDMEF3,CCCSF4,23.19044679,24.59410903,73.55307958,29.76084727,121.030805
HDMEF3,CCMEF1,22.8331994,26.96681175,73.55307958,29.76084727,110.3494424
HDMEF3,CCMEF4,22.7927945,20.84921573,73.55307958,29.76084727,132.9720867
HDMEF3,CCMEF5,18.71285479,26.81860511,73.55307958,29.76084727,120.3621225
HDMEF3,HDCHF2,13.99037484,29.17425523,0,0,67.57564197
HDMEF3,HDCHF4,22.83323051,24.80692224,0,0,78.17694602
HDMEF3,HDCHF5,21.81779631,39.72822697,0,0,52.2603704
HDMEF3,HDCSF1,16.5594085,27.69409344,0,0,139.5110266
HDMEF3,HDCSF2,14.32666273,59.95564284,0,0,138.6506531
HDMEF3,HDCSF4,6.239208394,60.50768203,0,0,140.2032241
HDMEF3,HDMEF2,30.80758393,69.19437713,0,0,10.83864871
HDMEF3,HDMEF3,0,0,0,0,0
HDMEF3,HDMEF5,31.76283852,63.7490366,0,0,22.31389906
HDMEF3,HSPCHF1,30.4366769,29.50495488,183.5595727,181.9113222,47.738574
HDMEF3,HSPCHF2,31.0250524,32.62184564,183.5595727,181.9113222,37.84076228
HDMEF3,HSPCHF3,30.71311685,28.55218083,183.5595727,181.9113222,72.0967949
HDMEF3,HSPCSF2,28.28615993,34.46685962,185.8344037,181.9113222,54.34136456
HDMEF3,HSPCSF3,31.0405505,30.51281867,185.8344037,181.9113222,45.93354029
HDMEF3,HSPCSF5,30.87265573,33.9763354,185.8344037,181.9113222,46.3900988
HDMEF3,HSPMEF3,31.08702947,34.77558206,184.7917459,181.9113222,39.93512974
HDMEF3,HSPMEF4,29.21136648,33.67689516,184.7917459,181.9113222,39.03882457
HDMEF3,HSPMEF5,38.74349924,30.22139396,184.7917459,181.9113222,42.70965866
HDMEF3,SSBCHF1,21.96971151,32.41892461,85.94154126,105.891812,113.6120167
HDMEF3,SSBCHF3,22.35848337,36.99396074,85.94154126,105.891812,96.19216203
HDMEF3,SSBCHF4,9.580886092,33.73893641,85.94154126,105.891812,108.851111
HDMEF3,SSBCSF1,22.17597698,34.53419666,85.94154126,105.891812,64.96570366
HDMEF3,SSBCSF3,21.23769474,27.9079166,85.94154126,105.891812,61.53191357
HDMEF3,SSBCSF4,20.82081699,32.87873149,85.94154126,105.891812,60.57625379
HDMEF3,SSBMEF2,21.08688455,47.98868789,82.00339562,105.891812,88.09908647
HDMEF3,SSBMEF4,21.89380881,43.99604487,82.00339562,105.891812,96.56235166
HDMEF3,SSBMEF5,22.56495365,45.45423279,82.00339562,105.891812,92.84861912
HDMEF3,XGCHF1,21.04574171,29.19337876,108.0569419,119.6328601,118.7521434
HDMEF3,XGCHF3,21.74121712,40.52574414,108.0569419,119.6328601,124.0653859
HDMEF3,XGCHF4,23.67181075,26.17587216,108.0569419,119.6328601,108.7556139
HDMEF3,XGCSF1,20.88211923,30.80389264,107.9844307,119.6328601,64.03709257
HDMEF3,XGCSF2,20.56625315,25.39941383,107.9844307,119.6328601,96.92970066
HDMEF3,XGCSF3,20.7437336,26.99313228,107.9844307,119.6328601,97.06532265
HDMEF3,XGMEF1,22.34705656,27.17582393,109.7218037,119.6328601,49.97867842
HDMEF3,XGMEF2,22.03592123,27.68644414,109.7218037,119.6328601,46.62702967
HDMEF3,XGMEF3,21.96286881,30.46149922,109.7218037,119.6328601,61.05058515
HDMEF3,YSCHF1,13.40307356,42.64323277,36.0152897,99.72740666,29.41946826
HDMEF3,YSCHF4,8.795301533,43.1257247,36.0152897,99.72740666,34.84383629
HDMEF3,YSCHF5,20.42832458,45.9250103,36.0152897,99.72740666,29.0861943
HDMEF3,YSCSF1,32.35914432,32.89434235,41.15920485,96.79302498,61.35691985
HDMEF3,YSCSF3,37.52043126,39.76305714,41.15920485,96.79302498,74.78493918
HDMEF3,YSCSF5,31.76954408,22.04727678,41.15920485,96.79302498,69.12759536
HDMEF3,YSMEF1,32.8510193,20.82359314,36.0152897,96.79302498,49.2198954
HDMEF3,YSMEF3,32.61370122,19.57350176,36.0152897,96.79302498,39.61482762
HDMEF3,YSMEF4,33.67221472,24.4940763,36.0152897,96.79302498,60.39990685
HDMEF5,CCCHF2,26.23442919,21.45987977,73.55307958,29.76084727,141.8902783
HDMEF5,CCCHF3,26.73035054,18.02687995,73.55307958,29.76084727,130.2608132
HDMEF5,CCCHF5,21.43191851,17.59194144,73.55307958,29.76084727,143.8795262
HDMEF5,CCCSF1,26.64031348,21.10784015,73.55307958,29.76084727,133.1353808
HDMEF5,CCCSF3,26.57834211,22.81662645,73.55307958,29.76084727,146.6310762
HDMEF5,CCCSF4,27.3803494,22.41917683,73.55307958,29.76084727,134.7297237
HDMEF5,CCMEF1,26.37521837,26.00642287,73.55307958,29.76084727,123.9526451
HDMEF5,CCMEF4,25.71305501,19.51180051,73.55307958,29.76084727,146.4613973
HDMEF5,CCMEF5,21.14950139,29.76319478,73.55307958,29.76084727,134.5583889
HDMEF5,HDCHF2,11.82998693,22.40670546,0,0,73.80838322
HDMEF5,HDCHF4,28.32892098,20.46352348,0,0,78.55401194
HDMEF5,HDCHF5,24.26252926,34.65504583,0,0,58.9523514
HDMEF5,HDCSF1,19.13898066,26.43674314,0,0,158.5212509
HDMEF5,HDCSF2,14.94976069,50.42557088,0,0,158.5325619
HDMEF5,HDCSF4,5.73692385,53.69909464,0,0,157.3447973
HDMEF5,HDMEF2,65.16492494,63.35865235,0,0,15.46544094
HDMEF5,HDMEF3,31.76283852,63.7490366,0,0,22.31389906
HDMEF5,HDMEF5,0,0,0,0,0
HDMEF5,HSPCHF1,73.31441175,39.10622909,183.5595727,181.9113222,47.26433261
HDMEF5,HSPCHF2,73.74317496,39.23883728,183.5595727,181.9113222,41.10384854
HDMEF5,HSPCHF3,74.04489957,34.08721748,183.5595727,181.9113222,77.2591798
HDMEF5,HSPCSF2,71.80223848,41.29463634,185.8344037,181.9113222,54.22662808
HDMEF5,HSPCSF3,73.09015349,37.61177865,185.8344037,181.9113222,45.88232668
HDMEF5,HSPCSF5,73.30560528,39.71592501,185.8344037,181.9113222,42.87386618
HDMEF5,HSPMEF3,68.34012354,37.25340647,184.7917459,181.9113222,39.93042449
HDMEF5,HSPMEF4,69.71874973,40.57276027,184.7917459,181.9113222,37.73158184
HDMEF5,HSPMEF5,68.6315867,38.55198817,184.7917459,181.9113222,37.55020647
HDMEF5,SSBCHF1,26.32060234,34.46421567,85.94154126,105.891812,128.7813838
HDMEF5,SSBCHF3,26.15464364,42.95627982,85.94154126,105.891812,109.6140589
HDMEF5,SSBCHF4,12.69540921,47.52467758,85.94154126,105.891812,124.0808544
HDMEF5,SSBCSF1,25.87626401,43.71949926,85.94154126,105.891812,50.91187296
HDMEF5,SSBCSF3,25.20131583,37.69115419,85.94154126,105.891812,48.32972404
HDMEF5,SSBCSF4,25.16724474,41.65343699,85.94154126,105.891812,47.26002745
HDMEF5,SSBMEF2,25.46402538,47.26078773,82.00339562,105.891812,99.01612071
HDMEF5,SSBMEF4,25.90183224,44.64404432,82.00339562,105.891812,108.3399355
HDMEF5,SSBMEF5,26.63844905,45.71724003,82.00339562,105.891812,103.7609099
HDMEF5,XGCHF1,25.80541482,32.17284981,108.0569419,119.6328601,108.3412
HDMEF5,XGCHF3,26.56398246,46.77844186,108.0569419,119.6328601,105.8018525
HDMEF5,XGCHF4,27.42924041,35.57894896,108.0569419,119.6328601,95.77806086
HDMEF5,XGCSF1,25.24858015,39.09921092,107.9844307,119.6328601,73.29414427
HDMEF5,XGCSF2,25.08330343,34.40384788,107.9844307,119.6328601,106.8749054
HDMEF5,XGCSF3,24.73157711,34.89012616,107.9844307,119.6328601,107.0452596
HDMEF5,XGMEF1,26.17385868,36.19781845,109.7218037,119.6328601,53.28289807
HDMEF5,XGMEF2,26.3634572,37.26969914,109.7218037,119.6328601,51.50308175
HDMEF5,XGMEF3,26.62586468,39.59309513,109.7218037,119.6328601,68.41287071
HDMEF5,YSCHF1,16.74607724,45.31646459,36.0152897,99.72740666,40.81160214
HDMEF5,YSCHF4,9.086893317,40.35108628,36.0152897,99.72740666,42.31121387
HDMEF5,YSCHF5,26.09753609,39.22441151,36.0152897,99.72740666,39.30673282
HDMEF5,YSCSF1,70.74201614,39.10399381,41.15920485,96.79302498,62.18247977
HDMEF5,YSCSF3,71.30639452,51.42857143,41.15920485,96.79302498,74.73200954
HDMEF5,YSCSF5,69.70370889,34.30727717,41.15920485,96.79302498,68.48279903
HDMEF5,YSMEF1,66.45750702,24.93282247,36.0152897,96.79302498,56.55103563
HDMEF5,YSMEF3,66.29732871,24.17105358,36.0152897,96.79302498,49.50449262
HDMEF5,YSMEF4,69.66361832,25.74253148,36.0152897,96.79302498,64.5298237
HSPCHF1,CCCHF2,24.72124338,19.67109242,116.6382244,172.3160203,114.4337249
HSPCHF1,CCCHF3,24.25566878,13.48418543,116.6382244,172.3160203,100.5854244
HSPCHF1,CCCHF5,19.879866,11.20098857,116.6382244,172.3160203,118.0247772
HSPCHF1,CCCSF1,25.47587486,18.08755843,116.6382244,172.3160203,105.524929
HSPCHF1,CCCSF3,25.6684307,17.64705882,116.6382244,172.3160203,118.7422454
HSPCHF1,CCCSF4,25.15123834,15.35353824,116.6382244,172.3160203,112.4117344
HSPCHF1,CCMEF1,23.97905938,22.41281906,116.6382244,172.3160203,96.70371151
HSPCHF1,CCMEF4,23.34260233,14.05290218,116.6382244,172.3160203,117.656598
HSPCHF1,CCMEF5,19.87009104,36.27547565,116.6382244,172.3160203,104.3870993
HSPCHF1,HDCHF2,8.804086078,12.35090202,183.5595727,181.9113222,100.9058659
HSPCHF1,HDCHF4,26.74567456,11.23108607,183.5595727,181.9113222,113.0522424
HSPCHF1,HDCHF5,21.67534764,12.77407463,183.5595727,181.9113222,86.00941852
HSPCHF1,HDCSF1,14.63837523,10.84572524,183.5595727,181.9113222,142.6674632
HSPCHF1,HDCSF2,11.79454963,17.36727336,183.5595727,181.9113222,142.2576764
HSPCHF1,HDCSF4,4.232350151,21.18928877,183.5595727,181.9113222,139.4061087
HSPCHF1,HDMEF2,62.81638406,27.94177942,183.5595727,181.9113222,43.27727905
HSPCHF1,HDMEF3,30.4366769,29.50495488,183.5595727,181.9113222,47.738574
HSPCHF1,HDMEF5,73.31441175,39.10622909,183.5595727,181.9113222,47.26433261
HSPCHF1,HSPCHF1,0,0,0,0,0
HSPCHF1,HSPCHF2,76.40191898,54.74388312,0,0,28.96240692
HSPCHF1,HSPCHF3,77.45053246,47.24243154,0,0,37.87551809
HSPCHF1,HSPCSF2,77.14439913,50.47393734,2.390105573,0,25.54001778
HSPCHF1,HSPCSF3,73.52294141,48.05549487,2.390105573,0,24.00794892
